WORKORDERID,DESCRIPTION,INITIATEDATE,REGULARCOST,OVERTIMECOST,OTHERCOST,COST,FINISHDATE,STARTDATE,TRANSDATE,LABORSID
348784,Water Main Repair Break,5/20/13 9:36,0,228.42,0,228.42,5/19/13 0:00,5/19/13 0:00,5/20/13 9:57,780
348784,Water Main Repair Break,5/20/13 9:36,0,167.06,0,167.06,5/19/13 0:00,5/19/13 0:00,5/20/13 9:58,134000
348784,Water Main Repair Break,5/20/13 9:36,0,245.61,0,245.61,5/19/13 0:00,5/19/13 0:00,5/20/13 9:58,772
348784,Water Main Repair Break,5/20/13 9:36,0,263.97,0,263.97,5/19/13 0:00,5/19/13 0:00,5/20/13 9:58,783
348784,Water Main Repair Break,5/20/13 9:36,0,209.38,0,209.38,5/19/13 0:00,5/19/13 0:00,5/20/13 9:58,56443
348836,Water Main Repair Break,5/20/13 11:43,126.9,0,0,126.9,5/21/13 0:00,5/21/13 0:00,5/22/13 9:00,780
348836,Water Main Repair Break,5/20/13 11:43,101.25,0,0,101.25,5/21/13 0:00,5/21/13 0:00,5/22/13 9:32,133997
348836,Water Main Repair Break,5/20/13 11:43,118.2,0,0,118.2,5/21/13 0:00,5/21/13 0:00,5/22/13 9:32,90777
348836,Water Main Repair Break,5/20/13 11:43,146.65,0,0,146.65,5/21/13 0:00,5/21/13 0:00,5/22/13 9:46,17
348836,Water Main Repair Break,5/20/13 11:43,105.7,0,0,105.7,5/21/13 0:00,5/21/13 0:00,5/29/13 10:14,144669
348836,Water Main Repair Break,5/20/13 11:43,105.7,0,0,105.7,5/21/13 0:00,5/21/13 0:00,5/29/13 10:14,142381
350659,Water Main Repair Break,5/29/13 8:35,141.84,0,0,141.84,5/29/13 0:00,5/29/13 0:00,6/4/13 11:38,56455
350659,Water Main Repair Break,5/29/13 8:35,175.98,0,0,175.98,5/29/13 0:00,5/29/13 0:00,6/4/13 11:54,7357
350659,Water Main Repair Break,5/29/13 8:35,121.5,0,0,121.5,5/29/13 0:00,5/29/13 0:00,6/4/13 11:54,134000
350659,Water Main Repair Break,5/29/13 8:35,139.02,0,0,139.02,5/29/13 0:00,5/29/13 0:00,6/4/13 11:55,121387
350659,Water Main Repair Break,5/29/13 8:35,155.76,0,0,155.76,5/29/13 0:00,5/29/13 0:00,6/4/13 11:56,7359
350659,Water Main Repair Break,5/29/13 8:35,163.74,0,0,163.74,5/29/13 0:00,5/29/13 0:00,6/4/13 11:56,56440
350659,Water Main Repair Break,5/29/13 8:35,145.08,0,0,145.08,5/29/13 0:00,5/29/13 0:00,6/5/13 14:34,56449
353560,Water Main Repair Break,6/10/13 10:53,0,323.59,0,323.59,6/4/13 0:00,6/4/13 0:00,6/10/13 11:18,56443
353560,Water Main Repair Break,6/10/13 10:53,0,347.95,0,347.95,6/4/13 0:00,6/4/13 0:00,6/10/13 11:20,56440
353560,Water Main Repair Break,6/10/13 10:53,0,373.96,0,373.96,6/4/13 0:00,6/4/13 0:00,6/10/13 11:21,7357
353560,Water Main Repair Break,6/10/13 10:53,0,323.59,0,323.59,6/4/13 0:00,6/4/13 0:00,6/10/13 11:21,780
353560,Water Main Repair Break,6/10/13 10:53,0,301.41,0,301.41,6/4/13 0:00,6/4/13 0:00,6/10/13 11:21,90777
357068,Water Main Repair Break,6/28/13 15:10,266.2,0,0,266.2,6/6/13 0:00,6/6/13 0:00,6/28/13 15:17,88770
357068,Water Main Repair Break,6/28/13 15:10,272.9,0,0,272.9,6/6/13 0:00,6/6/13 0:00,6/28/13 15:17,772
357068,Water Main Repair Break,6/28/13 15:10,202.5,0,0,202.5,6/6/13 0:00,6/6/13 0:00,6/28/13 15:17,133997
357068,Water Main Repair Break,6/28/13 15:10,236.4,0,0,236.4,6/6/13 0:00,6/6/13 0:00,6/28/13 15:17,90777
357068,Water Main Repair Break,6/28/13 15:10,247.9,0,0,247.9,6/6/13 0:00,6/6/13 0:00,6/28/13 15:17,90832
357068,Water Main Repair Break,6/28/13 15:10,259.6,0,0,259.6,6/6/13 0:00,6/6/13 0:00,6/28/13 15:18,1032
357186,Water Main Repair Break,7/1/13 15:03,234.64,0,0,234.64,6/20/13 0:00,6/20/13 0:00,7/1/13 15:04,17
357186,Water Main Repair Break,7/1/13 15:03,207.68,0,0,207.68,6/20/13 0:00,6/20/13 0:00,7/1/13 15:05,7359
357186,Water Main Repair Break,7/1/13 15:03,162,0,0,162,6/20/13 0:00,6/20/13 0:00,7/1/13 15:05,133997
357186,Water Main Repair Break,7/1/13 15:03,189.12,0,0,189.12,6/20/13 0:00,6/20/13 0:00,7/1/13 15:05,90777
357188,Water Main Repair Break,7/1/13 15:34,181.72,0,0,181.72,6/27/13 0:00,6/27/13 0:00,7/18/13 14:08,1032
357188,Water Main Repair Break,7/1/13 15:34,236.4,0,0,236.4,6/27/13 0:00,6/27/13 0:00,7/18/13 14:08,90777
357188,Water Main Repair Break,7/1/13 15:34,0,177.3,0,177.3,6/27/13 0:00,6/27/13 0:00,7/18/13 14:08,90777
357188,Water Main Repair Break,7/1/13 15:34,293.3,0,0,293.3,6/27/13 0:00,6/27/13 0:00,7/18/13 14:08,17
357188,Water Main Repair Break,7/1/13 15:34,0,153.98,0,153.98,6/27/13 0:00,6/27/13 0:00,7/18/13 14:08,17
357188,Water Main Repair Break,7/1/13 15:34,253.8,0,0,253.8,6/27/13 0:00,6/27/13 0:00,7/18/13 14:09,56443
357188,Water Main Repair Break,7/1/13 15:34,0,266.49,0,266.49,6/27/13 0:00,6/27/13 0:00,7/18/13 14:09,56443
357188,Water Main Repair Break,7/1/13 15:34,293.3,0,0,293.3,6/27/13 0:00,6/27/13 0:00,7/18/13 14:17,7360
357188,Water Main Repair Break,7/1/13 15:34,0,153.98,0,153.98,6/27/13 0:00,6/27/13 0:00,7/18/13 14:17,7360
357188,Water Main Repair Break,7/1/13 15:34,0,195.03,0,195.03,6/27/13 0:00,6/27/13 0:00,7/18/13 14:18,56455
357188,Water Main Repair Break,7/1/13 15:34,202.5,0,0,202.5,6/27/13 0:00,6/27/13 0:00,7/18/13 14:18,134000
357188,Water Main Repair Break,7/1/13 15:34,0,60.75,0,60.75,6/27/13 0:00,6/27/13 0:00,7/18/13 14:18,134000
357188,Water Main Repair Break,7/1/13 15:34,293.3,0,0,293.3,6/27/13 0:00,6/27/13 0:00,7/18/13 14:19,783
357188,Water Main Repair Break,7/1/13 15:34,0,153.98,0,153.98,6/27/13 0:00,6/27/13 0:00,7/18/13 14:19,783
357188,Water Main Repair Break,7/1/13 15:34,0,303.75,0,303.75,6/27/13 0:00,6/27/13 0:00,7/18/13 14:20,146759
357188,Water Main Repair Break,7/1/13 15:34,0,151.88,0,151.88,6/27/13 0:00,6/27/13 0:00,7/18/13 14:20,146759
357188,Water Main Repair Break,7/1/13 15:34,293.3,0,0,293.3,6/27/13 0:00,6/27/13 0:00,7/18/13 14:21,7357
357188,Water Main Repair Break,7/1/13 15:34,0,241.97,0,241.97,6/27/13 0:00,6/27/13 0:00,7/18/13 14:21,7357
357188,Water Main Repair Break,7/1/13 15:34,202.5,0,0,202.5,6/27/13 0:00,6/27/13 0:00,7/18/13 14:30,133997
357188,Water Main Repair Break,7/1/13 15:34,0,106.31,0,106.31,6/27/13 0:00,6/27/13 0:00,7/18/13 14:30,133997
357188,Water Main Repair Break,7/1/13 15:34,0,148.74,0,148.74,6/27/13 0:00,6/27/13 0:00,7/18/13 14:30,90832
357188,Water Main Repair Break,7/1/13 15:34,0,158.55,0,158.55,6/27/13 0:00,6/27/13 0:00,7/18/13 14:31,142381
357188,Water Main Repair Break,7/1/13 15:34,211.4,0,0,211.4,6/27/13 0:00,6/27/13 0:00,7/18/13 14:31,144669
357188,Water Main Repair Break,7/1/13 15:34,0,237.82,0,237.82,6/27/13 0:00,6/27/13 0:00,7/18/13 14:31,144669
357188,Water Main Repair Break,7/1/13 15:34,176.88,0,0,176.88,6/27/13 0:00,6/27/13 0:00,7/18/13 14:31,121388
357188,Water Main Repair Break,7/1/13 15:34,0,381.4,0,381.4,6/27/13 0:00,6/27/13 0:00,7/18/13 14:32,121388
357188,Water Main Repair Break,7/1/13 15:34,0,409.35,0,409.35,6/27/13 0:00,6/27/13 0:00,7/18/13 14:33,56440
357188,Water Main Repair Break,7/1/13 15:34,0,364.93,0,364.93,6/27/13 0:00,6/27/13 0:00,7/18/13 14:34,121387
357188,Water Main Repair Break,7/1/13 15:34,0,418.77,0,418.77,6/27/13 0:00,6/27/13 0:00,7/18/13 14:34,780
357188,Water Main Repair Break,7/1/13 15:34,0,450.29,0,450.29,6/27/13 0:00,6/27/13 0:00,7/18/13 14:35,772
359149,Water Main Repair Break,7/18/13 14:44,126.84,0,0,126.84,7/3/13 0:00,7/3/13 0:00,7/18/13 14:45,129418
359149,Water Main Repair Break,7/18/13 14:44,135.9,0,0,135.9,7/3/13 0:00,7/3/13 0:00,7/18/13 14:45,56414
359149,Water Main Repair Break,7/18/13 14:44,175.98,0,0,175.98,7/3/13 0:00,7/3/13 0:00,7/18/13 14:45,17
359149,Water Main Repair Break,7/18/13 14:44,152.28,0,0,152.28,7/3/13 0:00,7/3/13 0:00,7/18/13 14:46,780
359149,Water Main Repair Break,7/18/13 14:44,121.5,0,0,121.5,7/3/13 0:00,7/3/13 0:00,7/18/13 14:46,133997
359197,Water Main Repair Break,7/19/13 9:02,0,95.17,0,95.17,7/4/13 0:00,7/4/13 0:00,7/19/13 9:10,780
359197,Water Main Repair Break,7/19/13 9:02,0,102.34,0,102.34,7/4/13 0:00,7/4/13 0:00,7/19/13 9:10,56440
359197,Water Main Repair Break,7/19/13 9:02,0,75.94,0,75.94,7/4/13 0:00,7/4/13 0:00,7/19/13 9:10,136012
360590,Water Main Repair Break,7/23/13 8:43,236.4,0,0,236.4,7/9/13 0:00,7/9/13 0:00,7/23/13 9:02,90777
360590,Water Main Repair Break,7/23/13 8:43,259.6,0,0,259.6,7/9/13 0:00,7/9/13 0:00,7/23/13 9:02,1032
360590,Water Main Repair Break,7/23/13 8:43,202.5,0,0,202.5,7/9/13 0:00,7/9/13 0:00,7/23/13 9:02,133997
360590,Water Main Repair Break,7/23/13 8:43,253.8,0,0,253.8,7/9/13 0:00,7/9/13 0:00,7/23/13 9:02,780
360590,Water Main Repair Break,7/23/13 8:43,247.9,0,0,247.9,7/9/13 0:00,7/9/13 0:00,7/23/13 9:02,90832
360590,Water Main Repair Break,7/23/13 8:43,202.5,0,0,202.5,7/9/13 0:00,7/9/13 0:00,7/23/13 9:02,146759
361112,Water Main Repair Break,7/25/13 9:08,293.3,0,0,293.3,7/17/13 0:00,7/17/13 0:00,8/28/13 10:01,17
361112,Water Main Repair Break,7/25/13 9:08,193.44,0,0,193.44,7/17/13 0:00,7/17/13 0:00,8/28/13 10:02,90777
361112,Water Main Repair Break,7/25/13 9:08,266.2,0,0,266.2,7/17/13 0:00,7/17/13 0:00,8/28/13 10:02,1032
361112,Water Main Repair Break,7/25/13 9:08,221.1,0,0,221.1,7/17/13 0:00,7/17/13 0:00,8/28/13 10:02,133997
361112,Water Main Repair Break,7/25/13 9:08,47.28,0,0,47.28,7/16/13 0:00,7/16/13 0:00,8/28/13 10:20,56455
361112,Water Main Repair Break,7/25/13 9:08,136.45,0,0,136.45,7/16/13 0:00,7/16/13 0:00,8/28/13 10:21,56440
361112,Water Main Repair Break,7/25/13 9:08,0,225.14,0,225.14,7/16/13 0:00,7/16/13 0:00,8/28/13 10:21,56440
361112,Water Main Repair Break,7/25/13 9:08,0,195.03,0,195.03,7/16/13 0:00,7/16/13 0:00,8/28/13 10:21,121387
361112,Water Main Repair Break,7/25/13 9:08,118.2,0,0,118.2,7/16/13 0:00,7/16/13 0:00,8/28/13 10:21,121387
361112,Water Main Repair Break,7/25/13 9:08,221.1,0,0,221.1,7/15/13 0:00,7/15/13 0:00,8/28/13 10:49,136012
361112,Water Main Repair Break,7/25/13 9:08,0,232.16,0,232.16,7/15/13 0:00,7/15/13 0:00,8/28/13 10:50,136012
361112,Water Main Repair Break,7/25/13 9:08,0,206.11,0,206.11,7/15/13 0:00,7/15/13 0:00,8/28/13 10:50,129418
361112,Water Main Repair Break,7/25/13 9:08,211.4,0,0,211.4,7/15/13 0:00,7/15/13 0:00,8/28/13 10:50,129418
361112,Water Main Repair Break,7/25/13 9:08,0,266.49,0,266.49,7/15/13 0:00,7/15/13 0:00,8/28/13 10:51,56443
361112,Water Main Repair Break,7/25/13 9:08,162,0,0,162,7/15/13 0:00,7/15/13 0:00,8/28/13 10:53,146759
361112,Water Main Repair Break,7/25/13 9:08,0,197.44,0,197.44,7/15/13 0:00,7/15/13 0:00,8/28/13 10:53,146759
361112,Water Main Repair Break,7/25/13 9:08,193.44,0,0,193.44,7/15/13 0:00,7/15/13 0:00,8/28/13 10:54,90777
361112,Water Main Repair Break,7/25/13 9:08,266.2,0,0,266.2,7/15/13 0:00,7/15/13 0:00,8/28/13 10:54,1032
361112,Water Main Repair Break,7/25/13 9:08,0,259.55,0,259.55,7/15/13 0:00,7/15/13 0:00,8/28/13 10:54,1032
361112,Water Main Repair Break,7/25/13 9:08,0,266.49,0,266.49,7/15/13 0:00,7/15/13 0:00,8/28/13 10:54,90832
361112,Water Main Repair Break,7/25/13 9:08,253.8,0,0,253.8,7/15/13 0:00,7/15/13 0:00,8/28/13 10:55,90832
361112,Water Main Repair Break,7/25/13 9:08,181.2,0,0,181.2,7/15/13 0:00,7/15/13 0:00,8/28/13 11:35,121391
361112,Water Main Repair Break,7/25/13 9:08,0,461.95,0,461.95,7/15/13 0:00,7/15/13 0:00,8/28/13 11:39,15
361112,Water Main Repair Break,7/25/13 9:08,0,348.23,0,348.23,7/15/13 0:00,7/15/13 0:00,8/28/13 11:39,134000
361112,Water Main Repair Break,7/25/13 9:08,0,461.95,0,461.95,7/15/13 0:00,7/15/13 0:00,8/28/13 11:39,7357
361112,Water Main Repair Break,7/25/13 9:08,0,390.06,0,390.06,7/15/13 0:00,7/15/13 0:00,8/28/13 11:39,56455
361112,Water Main Repair Break,7/25/13 9:08,0,380.84,0,380.84,7/15/13 0:00,7/15/13 0:00,8/28/13 11:40,90777
361112,Water Main Repair Break,7/25/13 9:08,0,399.73,0,399.73,7/15/13 0:00,7/15/13 0:00,8/28/13 11:40,780
361333,Water Main Repair Break,7/25/13 14:53,236.4,0,0,236.4,7/11/13 0:00,7/11/13 0:00,7/25/13 15:03,90777
361333,Water Main Repair Break,7/25/13 14:53,253.8,0,0,253.8,7/11/13 0:00,7/11/13 0:00,7/25/13 15:03,780
361333,Water Main Repair Break,7/25/13 14:53,0,114.21,0,114.21,7/11/13 0:00,7/11/13 0:00,7/25/13 15:03,780
361333,Water Main Repair Break,7/25/13 14:53,247.9,0,0,247.9,7/11/13 0:00,7/11/13 0:00,7/25/13 15:04,90832
361333,Water Main Repair Break,7/25/13 14:53,0,111.56,0,111.56,7/11/13 0:00,7/11/13 0:00,7/25/13 15:04,90832
361333,Water Main Repair Break,7/25/13 14:53,266.2,0,0,266.2,7/11/13 0:00,7/11/13 0:00,7/25/13 15:04,88770
361333,Water Main Repair Break,7/25/13 14:53,0,119.79,0,119.79,7/11/13 0:00,7/11/13 0:00,7/25/13 15:04,88770
361333,Water Main Repair Break,7/25/13 14:53,202.5,0,0,202.5,7/11/13 0:00,7/11/13 0:00,7/25/13 15:04,133997
361333,Water Main Repair Break,7/25/13 14:53,0,91.13,0,91.13,7/11/13 0:00,7/11/13 0:00,7/25/13 15:05,133997
361333,Water Main Repair Break,7/25/13 14:53,226.5,0,0,226.5,7/11/13 0:00,7/11/13 0:00,7/25/13 15:07,56414
361333,Water Main Repair Break,7/25/13 14:53,131.04,0,0,131.04,7/11/13 0:00,7/11/13 0:00,7/25/13 15:08,38275
361333,Water Main Repair Break,7/25/13 14:53,0,147.42,0,147.42,7/11/13 0:00,7/11/13 0:00,7/25/13 15:08,38275
361333,Water Main Repair Break,7/25/13 14:53,117.32,0,0,117.32,7/11/13 0:00,7/11/13 0:00,7/25/13 15:08,15
361333,Water Main Repair Break,7/25/13 14:53,202.5,0,0,202.5,7/11/13 0:00,7/11/13 0:00,7/25/13 15:09,146759
361333,Water Main Repair Break,7/25/13 14:53,0,91.13,0,91.13,7/11/13 0:00,7/11/13 0:00,7/25/13 15:09,146759
361735,Water Main Repair Break,7/29/13 14:47,266.2,0,0,266.2,8/7/13 0:00,8/7/13 0:00,8/13/13 10:03,1032
361735,Water Main Repair Break,7/29/13 14:47,272.2,0,0,272.2,8/7/13 0:00,8/7/13 0:00,8/13/13 10:03,88770
361735,Water Main Repair Break,7/29/13 14:47,253.8,0,0,253.8,8/7/13 0:00,8/7/13 0:00,8/13/13 10:03,90832
361735,Water Main Repair Break,7/29/13 14:47,202.5,0,0,202.5,8/7/13 0:00,8/7/13 0:00,8/13/13 10:03,146759
361820,Water Main Repair Break,7/30/13 8:27,244.98,0,0,244.98,7/25/13 0:00,7/25/13 0:00,8/7/13 9:41,88770
361820,Water Main Repair Break,7/30/13 8:27,228.42,0,0,228.42,7/25/13 0:00,7/25/13 0:00,8/7/13 9:41,780
361820,Water Main Repair Break,7/30/13 8:27,239.58,0,0,239.58,7/25/13 0:00,7/25/13 0:00,8/7/13 9:42,1032
361820,Water Main Repair Break,7/30/13 8:27,263.97,0,0,263.97,7/25/13 0:00,7/25/13 0:00,8/7/13 9:42,17
362797,Water Main Repair Break,8/5/13 12:04,145.08,0,0,145.08,8/7/13 0:00,8/7/13 0:00,8/13/13 11:28,90777
362797,Water Main Repair Break,8/5/13 12:04,159.72,0,0,159.72,8/7/13 0:00,8/7/13 0:00,8/13/13 11:28,1032
362797,Water Main Repair Break,8/5/13 12:04,163.32,0,0,163.32,8/7/13 0:00,8/7/13 0:00,8/13/13 11:28,88770
362797,Water Main Repair Break,8/5/13 12:04,121.5,0,0,121.5,8/7/13 0:00,8/7/13 0:00,8/13/13 11:29,146759
363303,Water Main Repair Break,8/7/13 14:09,132.66,0,0,132.66,8/6/13 0:00,8/6/13 0:00,8/7/13 14:34,136012
363303,Water Main Repair Break,8/7/13 14:09,163.74,0,0,163.74,8/6/13 0:00,8/6/13 0:00,8/7/13 14:34,56440
363303,Water Main Repair Break,8/7/13 14:09,141.84,0,0,141.84,8/6/13 0:00,8/6/13 0:00,8/7/13 14:34,121387
363303,Water Main Repair Break,8/7/13 14:09,132.66,0,0,132.66,8/6/13 0:00,8/6/13 0:00,8/7/13 14:34,134000
368575,Water Main Repair Break,8/26/13 14:07,0,462.1,0,462.1,8/18/13 0:00,8/18/13 0:00,8/26/13 14:57,24
368575,Water Main Repair Break,8/26/13 14:07,0,281.9,0,281.9,8/18/13 0:00,8/18/13 0:00,8/26/13 14:58,136012
368575,Water Main Repair Break,8/26/13 14:07,0,323.59,0,323.59,8/18/13 0:00,8/18/13 0:00,8/26/13 15:00,56443
368575,Water Main Repair Break,8/26/13 14:07,0,323.59,0,323.59,8/18/13 0:00,8/18/13 0:00,8/26/13 15:01,90832
368575,Water Main Repair Break,8/26/13 14:07,0,231.96,0,231.96,8/18/13 0:00,8/18/13 0:00,8/26/13 15:03,148772
368575,Water Main Repair Break,8/26/13 14:07,0,327.48,0,327.48,8/18/13 0:00,8/18/13 0:00,8/26/13 15:05,56440
368575,Water Main Repair Break,8/26/13 14:07,0,258.19,0,258.19,8/18/13 0:00,8/18/13 0:00,8/26/13 15:06,146759
370369,Water Main Repair Break,9/10/13 15:54,0,304.45,0,304.45,9/10/13 0:00,9/10/13 0:00,9/17/13 10:21,148772
370369,Water Main Repair Break,9/10/13 15:54,0,135.9,0,135.9,9/10/13 0:00,9/10/13 0:00,9/17/13 10:22,121391
370369,Water Main Repair Break,9/10/13 15:54,181.2,0,0,181.2,9/10/13 0:00,9/10/13 0:00,9/17/13 10:22,121391
370369,Water Main Repair Break,9/10/13 15:54,0,475.87,0,475.87,9/10/13 0:00,9/10/13 0:00,9/17/13 10:22,780
370369,Water Main Repair Break,9/10/13 15:54,0,527.94,0,527.94,9/10/13 0:00,9/10/13 0:00,9/17/13 10:22,783
370369,Water Main Repair Break,9/10/13 15:54,0,511.69,0,511.69,9/10/13 0:00,9/10/13 0:00,9/17/13 10:22,56440
370784,Water Main Repair Break,9/16/13 8:20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
371031,Water Main Repair Break,9/17/13 10:34,145.08,0,0,145.08,9/12/13 0:00,9/12/13 0:00,9/17/13 11:21,90777
371031,Water Main Repair Break,9/17/13 10:34,159.72,0,0,159.72,9/12/13 0:00,9/12/13 0:00,9/17/13 11:21,1032
371031,Water Main Repair Break,9/17/13 10:34,163.32,0,0,163.32,9/12/13 0:00,9/12/13 0:00,9/17/13 11:21,88770
371031,Water Main Repair Break,9/17/13 10:34,152.28,0,0,152.28,9/12/13 0:00,9/12/13 0:00,9/17/13 11:21,780
371067,Water Main Repair Break,9/17/13 11:26,193.44,0,0,193.44,9/9/13 0:00,9/9/13 0:00,9/17/13 11:30,90777
371067,Water Main Repair Break,9/17/13 11:26,217.76,0,0,217.76,9/9/13 0:00,9/9/13 0:00,9/17/13 11:30,88770
371067,Water Main Repair Break,9/17/13 11:26,234.64,0,0,234.64,9/9/13 0:00,9/9/13 0:00,9/17/13 11:30,17
371067,Water Main Repair Break,9/17/13 11:26,181.2,0,0,181.2,9/9/13 0:00,9/9/13 0:00,9/17/13 11:30,121388
371067,Water Main Repair Break,9/17/13 11:26,218.32,0,0,218.32,9/9/13 0:00,9/9/13 0:00,9/17/13 11:30,56441
371074,Water Main Repair Break,9/17/13 11:55,203.04,0,0,203.04,9/13/13 0:00,9/13/13 0:00,9/17/13 13:01,90832
371074,Water Main Repair Break,9/17/13 11:55,181.2,0,0,181.2,9/13/13 0:00,9/13/13 0:00,9/17/13 13:01,121388
371074,Water Main Repair Break,9/17/13 11:55,234.64,0,0,234.64,9/13/13 0:00,9/13/13 0:00,9/17/13 13:01,17
371074,Water Main Repair Break,9/17/13 11:55,203.04,0,0,203.04,9/13/13 0:00,9/13/13 0:00,9/17/13 13:02,780
371074,Water Main Repair Break,9/17/13 11:55,193.44,0,0,193.44,9/13/13 0:00,9/13/13 0:00,9/17/13 13:02,90777
371691,Water Main Repair Break,9/23/13 8:29,152.28,0,0,152.28,9/16/13 0:00,9/16/13 0:00,9/23/13 8:41,56443
371691,Water Main Repair Break,9/23/13 8:29,0,76.14,0,76.14,9/16/13 0:00,9/16/13 0:00,9/23/13 8:41,56443
371691,Water Main Repair Break,9/23/13 8:29,0,16.99,0,16.99,9/16/13 0:00,9/16/13 0:00,9/23/13 8:41,121391
371691,Water Main Repair Break,9/23/13 8:29,135.9,0,0,135.9,9/16/13 0:00,9/16/13 0:00,9/23/13 8:41,121391
371691,Water Main Repair Break,9/23/13 8:29,152.28,0,0,152.28,9/16/13 0:00,9/16/13 0:00,9/23/13 8:41,90832
371691,Water Main Repair Break,9/23/13 8:29,163.32,0,0,163.32,9/16/13 0:00,9/16/13 0:00,9/23/13 8:41,56446
371691,Water Main Repair Break,9/23/13 8:29,0,81.66,0,81.66,9/16/13 0:00,9/16/13 0:00,9/23/13 8:42,56446
371691,Water Main Repair Break,9/23/13 8:29,0,81.87,0,81.87,9/16/13 0:00,9/16/13 0:00,9/23/13 8:42,56440
371691,Water Main Repair Break,9/23/13 8:29,163.74,0,0,163.74,9/16/13 0:00,9/16/13 0:00,9/23/13 8:42,56440
371980,Water Main Repair Break,9/24/13 14:22,0,388.88,0,388.88,9/24/13 0:00,9/24/13 0:00,9/25/13 11:07,56442
371980,Water Main Repair Break,9/24/13 14:22,0,330.17,0,330.17,9/24/13 0:00,9/24/13 0:00,9/25/13 11:22,129419
371980,Water Main Repair Break,9/24/13 14:22,0,361.66,0,361.66,9/24/13 0:00,9/24/13 0:00,9/25/13 11:23,56443
371980,Water Main Repair Break,9/24/13 14:22,0,336.87,0,336.87,9/24/13 0:00,9/24/13 0:00,9/25/13 11:23,56455
371980,Water Main Repair Break,9/24/13 14:22,0,417.95,0,417.95,9/24/13 0:00,9/24/13 0:00,9/25/13 11:23,783
371980,Water Main Repair Break,9/24/13 14:22,0,361.66,0,361.66,9/24/13 0:00,9/24/13 0:00,9/25/13 11:23,780
371980,Water Main Repair Break,9/24/13 14:22,0,487.78,0,487.78,9/24/13 0:00,9/24/13 0:00,9/25/13 11:23,24
373496,Water Main Repair Break,10/8/13 9:09,212.96,0,0,212.96,10/1/13 0:00,10/1/13 0:00,10/8/13 9:13,1032
373496,Water Main Repair Break,10/8/13 9:09,181.2,0,0,181.2,10/1/13 0:00,10/1/13 0:00,10/8/13 9:13,121388
373496,Water Main Repair Break,10/8/13 9:09,218.32,0,0,218.32,10/1/13 0:00,10/1/13 0:00,10/8/13 9:13,772
373500,Water Main Repair Break,10/8/13 9:36,0,333.74,0,333.74,10/5/13 0:00,10/5/13 0:00,10/8/13 9:56,24
373500,Water Main Repair Break,10/8/13 9:36,0,285.97,0,285.97,10/5/13 0:00,10/5/13 0:00,10/8/13 9:56,783
373500,Water Main Repair Break,10/8/13 9:36,0,307.96,0,307.96,10/5/13 0:00,10/5/13 0:00,10/8/13 9:56,7357
373500,Water Main Repair Break,10/8/13 9:36,0,286.55,0,286.55,10/5/13 0:00,10/5/13 0:00,10/8/13 9:56,56440
373500,Water Main Repair Break,10/8/13 9:36,0,266.49,0,266.49,10/5/13 0:00,10/5/13 0:00,10/8/13 9:57,780
373592,Water Main Repair Break,10/9/13 8:07,203.04,0,0,203.04,10/7/13 0:00,10/7/13 0:00,10/9/13 8:26,780
373592,Water Main Repair Break,10/9/13 8:07,193.44,0,0,193.44,10/7/13 0:00,10/7/13 0:00,10/9/13 8:26,90777
373592,Water Main Repair Break,10/9/13 8:07,203.04,0,0,203.04,10/7/13 0:00,10/7/13 0:00,10/9/13 8:26,90832
373592,Water Main Repair Break,10/9/13 8:07,181.2,0,0,181.2,10/7/13 0:00,10/7/13 0:00,10/9/13 8:27,121388
373605,Water Main Repair Break,10/9/13 8:34,193.44,0,0,193.44,9/23/13 0:00,9/23/13 0:00,10/9/13 8:59,90777
373605,Water Main Repair Break,10/9/13 8:34,203.04,0,0,203.04,9/23/13 0:00,9/23/13 0:00,10/9/13 9:01,780
373605,Water Main Repair Break,10/9/13 8:34,234.64,0,0,234.64,9/23/13 0:00,9/23/13 0:00,10/9/13 9:20,17
373605,Water Main Repair Break,10/9/13 8:34,203.04,0,0,203.04,9/23/13 0:00,9/23/13 0:00,10/9/13 9:20,90832
373605,Water Main Repair Break,10/9/13 8:34,181.2,0,0,181.2,9/23/13 0:00,9/23/13 0:00,10/9/13 9:21,121388
374103,Water Main Repair Break,10/14/13 15:10,48.36,0,0,48.36,10/10/13 0:00,10/10/13 0:00,10/14/13 15:40,90777
374103,Water Main Repair Break,10/14/13 15:10,93.17,0,0,93.17,10/10/13 0:00,10/10/13 0:00,10/14/13 15:40,1032
374103,Water Main Repair Break,10/14/13 15:10,101.52,0,0,101.52,10/10/13 0:00,10/10/13 0:00,10/14/13 15:40,780
374103,Water Main Repair Break,10/14/13 15:10,152.28,0,0,152.28,10/10/13 0:00,10/10/13 0:00,10/14/13 15:40,90832
374103,Water Main Repair Break,10/14/13 15:10,135.9,0,0,135.9,10/10/13 0:00,10/10/13 0:00,10/14/13 15:47,121388
374103,Water Main Repair Break,10/14/13 15:10,109.16,0,0,109.16,10/10/13 0:00,10/10/13 0:00,10/14/13 15:47,772
374979,Water Main Repair Break,10/21/13 8:46,0,266.49,0,266.49,10/15/13 0:00,10/15/13 0:00,10/21/13 8:52,780
374979,Water Main Repair Break,10/21/13 8:46,0,307.96,0,307.96,10/15/13 0:00,10/15/13 0:00,10/21/13 8:52,7357
