ENABLED,FACILITYID,LOCATION,INSTALLDAT,SUBTYPE,MATERIAL,LENGTH,DIAMETER,STATUS,PressureSy
1,00-00661,Amelia Pl,10/23/1985,1,DI,0,8,IS,SHE
1,00-00662,Amelia Pl,10/23/1985,1,DI,0,8,IS,SHE
1,00-00663,Crosslot 2103 Amelia Pl,10/23/1985,1,DI,0,8,IS,SHE
1,00-00665,,6/20/1961,2,CI,0,20,IS,SHE
1,00-00666,,5/6/1968,1,CI,0,6,IS,SHE
1,00-00667,,5/6/1968,1,CI,0,6,IS,SHE
1,00-00669,,5/6/1968,1,DI,0,6,IS,SHE
1,00-00671,,5/6/1968,1,CI,0,6,IS,SHE
1,00-00672,,5/6/1968,1,CI,0,12,IS,SHE
1,00-00673,,5/6/1968,1,CI,0,6,IS,SHE
1,00-00674,,5/6/1968,1,DI,0,8,IS,SHE
1,00-00675,,5/6/1968,1,DI,0,8,IS,SHE
1,00-00678,,5/6/1968,1,DI,0,12,IS,SHE
1,00-00679,,5/6/1968,1,CI,0,6,IS,SHE
1,00-00680,,5/6/1968,1,CI,0,6,IS,SHE
1,00-00681,,5/6/1968,1,DI,0,12,IS,SHE
1,00-00682,,5/6/1968,1,CI,0,12,IS,SHE
1,00-00685,Nature Cove Ct,10/23/1985,1,DI,0,12,IS,SHE
1,00-00691,Nature Cove Ct,10/23/1985,1,DI,0,12,IS,SHE
1,00-00692,Nature Cove Ct,10/23/1985,1,DI,0,12,IS,SHE
1,00-00705,,1/1/1950,1,CI,0,6,AB,SHE
1,00-00706,Amelia Pl,10/23/1985,1,DI,0,8,IS,SHE
1,00-00707,St Francis Dr,10/23/1985,1,DI,0,8,IS,SHE
1,00-00707,St Francis Dr,10/23/1985,1,DI,0,8,IS,SHE
1,00-00706,Amelia Pl,10/23/1985,1,DI,0,8,IS,SHE
1,00-00710,Amelia Pl,10/23/1985,1,DI,0,8,IS,SHE
1,00-00711,Amelia Pl,10/23/1985,1,DI,0,6,IS,SHE
1,00-00711,Amelia Pl,10/23/1985,1,DI,0,6,IS,SHE
1,00-00714,St Francis Dr,10/23/1985,1,DI,0,12,IS,SHE
1,00-00715,St Francis Dr,10/23/1985,1,DI,0,12,IS,SHE
1,00-00715,St Francis Dr,10/23/1985,1,DI,0,12,IS,SHE
1,00-00717,Nature Cove Ct,10/23/1985,1,DI,0,12,IS,SHE
1,00-00717,Nature Cove Ct,10/23/1985,1,DI,0,12,IS,SHE
1,00-00758,Nottingham Dr,1/1/1950,1,CI,184,6,IS,SHE
1,00-00769,,4/25/1968,2,DI,0,20,IS,SHE
1,00-00769,,4/25/1968,2,DI,0,20,IS,SHE
1,00-00774,,1/18/1959,2,CI,0,16,IS,SHE
1,00-00774,,1/18/1959,2,CI,0,16,IS,SHE
1,00-00778,,1/1/1950,1,CI,0,6,IS,SHE
1,00-067434,Independence Blvd,1/1/1950,1,CI,34,6,IS,SHE
1,00-00784,Independence Blvd,1/1/1950,1,CI,591,6,IS,SHE
1,00-00804,,5/6/1968,1,CI,0,12,IS,SHE
1,00-00808,,6/30/1961,1,CI,0,6,IS,SHE
1,00-00808,,6/30/1961,1,CI,0,6,IS,SHE
1,00-00811,,5/6/1968,1,DI,0,6,IS,SHE
1,00-00811,,5/6/1968,1,DI,0,6,IS,SHE
1,00-00813,,5/6/1968,1,DI,0,12,IS,SHE
1,00-00814,,5/6/1968,1,DI,0,12,IS,SHE
1,00-00813,,5/6/1968,1,DI,0,12,IS,SHE
1,00-00817,,5/6/1968,1,DI,0,6,IS,SHE
1,00-00818,,5/6/1968,1,DI,0,6,IS,SHE
1,00-00818,,5/6/1968,1,DI,0,6,IS,SHE
1,00-00824,,5/6/1968,1,DI,0,6,IS,SHE
1,00-00826,Victoria Ave,6/30/1961,1,CI,0,6,IS,SHE
1,00-00826,Victoria Ave,6/20/1961,1,CI,0,6,IS,SHE
1,00-00828,,6/20/1961,2,CI,0,20,IS,SHE
1,00-00829,,6/20/1961,1,CI,0,6,IS,SHE
1,00-00829,,6/20/1961,1,CI,0,6,IS,SHE
1,00-00834,Ridge Ave,6/30/1961,1,CI,327,6,IS,SHE
1,00-00835,Ridge Ave,6/30/1961,1,CI,0,6,IS,SHE
1,00-00837,Ridge Ave,10/23/1985,1,DI,0,8,IS,SHE
1,00-00837,Crosslot 2105 Ridge Ave,10/23/1985,1,DI,0,8,IS,SHE
1,00-00836,Ridge Ave,6/30/1961,1,CI,0,6,IS,SHE
1,00-00842,,6/20/1961,1,CI,139,6,IS,SHE
1,00-00843,Ridge Ave,6/30/1961,1,DI,0,6,IS,SHE
1,00-00850,Nature Cove Ct,10/23/1985,3,DI,0,6,IS,SHE
1,00-00851,Nature Cove Ct,10/23/1985,1,DI,0,8,IS,SHE
1,00-00856,2790 Packard Road,10/19/1979,1,DI,0,8,IS,SHE
1,00-01054,,1/1/1960,1,DI,0,6,AB,SHE
1,00-01055,,1/18/1959,1,CI,0,12,AB,SHE
1,00-01064,Creek Dr,1/1/1950,1,CI,422,6,IS,SHE
1,00-01068,Lorraine St,6/26/1992,1,DI,9,12,IS,SHE
1,00-01070,Lorraine St,6/26/1992,1,DI,6,8,IS,SHE
1,00-01072,,1/1/1960,1,CI,0,8,AB,SHE
1,00-01074,Creek Dr,6/26/1992,1,DI,0,6,IS,SHE
1,00-01075,Creek Dr,6/26/1992,1,DI,0,6,IS,SHE
1,00-01074,Creek Dr,6/26/1992,1,DI,0,6,IS,SHE
1,00-01081,Creek Dr,6/26/1992,1,DI,0,6,IS,SHE
1,00-01084,Lorraine St,6/26/1992,1,DI,492,12,IS,SHE
1,00-01085,Lorraine St,6/26/1992,1,DI,155,12,IS,SHE
1,00-01098,,1/18/1959,1,CI,0,12,AB,SHE
1,00-01099,,1/18/1959,1,CI,0,12,AB,SHE
1,00-01100,,1/1/1960,1,DI,0,6,AB,SHE
1,00-01104,,1/1/1960,1,CI,0,8,AB,SHE
1,00-01105,Lorraine St,6/26/1992,1,DI,0,12,IS,SHE
1,00-01108,Lorraine St,6/26/1992,1,DI,0,12,IS,SHE
1,00-01111,Fernwood Ave,1/25/1965,1,DI,0,8,IS,SHE
1,00-01112,Fernwood Ave,1/25/1965,1,DI,0,8,IS,SHE
1,00-01123,,1/18/1959,1,CI,0,12,AB,SHE
1,00-01124,,1/1/1960,1,DI,0,6,AB,SHE
1,00-01126,,1/18/1959,1,CI,0,12,AB,SHE
1,00-01129,,1/18/1959,1,CI,0,12,AB,SHE
1,00-01130,,1/18/1959,1,CI,0,12,AB,SHE
1,00-01131,,1/1/1960,1,DI,0,8,AB,SHE
1,00-01139,,1/1/1950,1,CI,0,6,AB,SHE
1,00-01141,,1/1/1960,1,DI,0,8,AB,SHE
1,00-01142,Lorraine St,6/26/1992,1,DI,0,12,IS,SHE
1,00-01143,Lorraine St,6/26/1992,1,DI,0,12,IS,SHE
1,00-01144,Lorraine St,6/26/1992,1,DI,0,12,IS,SHE
1,00-01150,,1/1/1950,1,CI,0,6,AB,SHE
1,00-01152,,1/1/1960,1,CI,0,6,AB,SHE
1,00-01157,Lorraine St,6/26/1992,1,DI,0,12,IS,SHE
1,00-01160,Charing Cross Rd,1/1/1960,1,CI,46,8,IS,SHE
1,00-01181,,1/1/1990,1,DI,0,8,AB,SHE
1,00-01183,,8/1/1961,1,CI,0,12,AB,SHE
1,00-01183,,8/1/1961,1,CI,0,12,AB,SHE
1,00-01185,,7/1/1960,1,CI,0,6,AB,SHE
1,00-01188,,8/1/1961,1,CI,0,12,AB,SHE
1,00-01189,,8/1/1961,1,CI,0,12,AB,SHE
1,00-01190,,8/1/1961,1,CI,0,12,AB,SHE
1,00-01193,,1/1/1950,1,CI,0,12,AB,SHE
1,00-01194,,8/1/1961,1,CI,0,12,AB,SHE
1,00-01196,,8/1/1961,1,CI,0,12,AB,SHE
1,00-01197,,1/1/1950,1,CI,0,12,AB,SHE
1,00-01198,,1/1/1960,1,CI,0,8,AB,SHE
1,00-01200,,1/1/1950,1,CI,0,12,AB,SHE
1,00-01201,,1/18/1959,1,CI,0,12,AB,SHE
1,00-01202,,1/1/1950,1,CI,0,12,AB,SHE
1,00-01203,,1/18/1959,1,CI,0,12,AB,SHE
1,00-01237,,1/1/1960,1,AC,0,4,AB,SHE
1,00-01238,,1/1/1950,1,AC,0,4,AB,SHE
1,00-01239,,9/30/1995,1,DI,0,6,IS,SHE
1,00-01255,,1/1/1990,1,DI,0,6,AB,SHE
1,00-01270,,1/1/1950,1,CI,0,6,AB,SHE
1,00-01273,,8/1/1961,1,CI,0,12,AB,SHE
1,00-01274,,1/1/1950,1,CI,0,12,AB,SHE
1,00-01275,,1/18/1959,1,CI,0,12,AB,SHE
1,00-01255,,1/1/1990,1,DI,0,6,AB,SHE
1,00-01282,Platt Rd,8/17/1994,1,DI,0,12,IS,SHE
1,00-01285,,1/1/1960,1,DI,0,3,AB,SHE
1,00-01295,,1/1/1950,1,AC,0,6,AB,SHE
1,00-01296,,1/1/1950,1,AC,0,6,AB,SHE
1,00-01299,Easy St,12/4/2006,1,DI,66.1,8,IS,SHE
1,00-01306,Carmel St,1/1/1950,1,CI,720,4,IS,SHE
1,00-01309,,1/1/1950,1,AC,0,6,AB,SHE
1,00-01332,,1/1/1950,1,CI,0,6,AB,SHE
1,00-01335,,1/1/1950,1,CI,0,6,AB,SHE
1,00-01343,,1/1/1950,1,CI,21,6,IS,SHE
1,00-01344,,1/1/1950,1,CI,42,6,IS,SHE
1,00-01349,,1/1/1950,1,CI,22,6,IS,SHE
1,00-01343,,1/1/1950,1,CI,251,6,IS,SHE
1,00-01368,,7/14/1962,1,CI,0,4,AB,SHE
1,00-01370,,7/14/1962,1,CI,0,6,AB,SHE
1,00-01376,Platt Rd,1/1/1960,1,DI,465,12,IS,SHE
1,00-01378,Platt Rd,8/17/1994,1,DI,0,12,IS,SHE
1,00-01378,Platt Rd,8/17/1994,1,DI,0,12,IS,SHE
1,00-01402,,1/1/1960,1,CI,0,6,AB,SHE
1,00-01403,,1/1/1960,1,CI,0,6,AB,SHE
1,00-01404,,1/1/1960,1,CI,0,6,AB,SHE
1,00-01405,,1/1/1960,1,CI,0,6,AB,SHE
1,00-01349,,1/1/1950,1,CI,190,4,IS,SHE
1,00-01414,,1/18/1959,1,CI,67,12,IS,SHE
1,00-01416,,9/7/1989,1,DI,0,12,IS,SHE
1,00-01422,,9/7/1989,1,DI,0,12,IS,SHE
1,00-01424,,9/7/1989,1,DI,0,12,IS,SHE
1,00-01426,,9/7/1989,1,DI,0,12,IS,SHE
1,00-01426,,9/7/1989,1,DI,0,12,IS,SHE
1,00-01431,,9/7/1989,1,DI,0,12,IS,SHE
1,00-01446,,9/7/1989,1,DI,0,12,IS,SHE
1,00-01449,,9/7/1989,1,DI,0,12,IS,SHE
1,00-01449,,9/7/1989,1,DI,0,12,IS,SHE
1,00-01451,Packard St,10/1/1964,2,DI,0,16,IS,SHE
1,00-01452,Packard St,10/1/1964,2,DI,325,16,IS,SHE
1,00-01452,Packard St,10/1/1964,2,DI,0,16,IS,SHE
1,00-01454,Packard St,10/1/1964,2,DI,0,16,IS,SHE
1,00-01481,,1/13/1964,1,CI,0,8,IS,SHE
1,00-01483,,1/13/1964,1,CI,0,8,IS,SHE
1,00-01481,,1/13/1964,1,CI,0,8,IS,SHE
1,00-01489,,1/13/1964,1,CI,0,8,IS,SHE
1,00-01492,,1/13/1964,1,CI,0,8,IS,SHE
1,00-01493,,1/13/1964,1,CI,0,8,IS,SHE
1,00-01495,Pine Valley Blvd,1/13/1964,1,CI,617,8,IS,SHE
1,00-01496,,1/13/1964,1,CI,18,8,IS,SHE
1,00-01496,,1/13/1964,1,CI,324,4,IS,SHE
1,00-01499,2502 Packard,8/14/1972,1,DI,7,6,IS,SHE
1,00-01500,2502 Packard,8/14/1972,1,DI,1,6,IS,SHE
1,00-01528,,5/7/1965,1,DI,0,6,IS,SHE
1,00-01529,,5/7/1965,1,DI,0,4,IS,SHE
1,00-01529,,5/7/1965,1,DI,0,4,IS,SHE
1,00-01533,,5/7/1965,1,DI,0,8,IS,SHE
1,00-01534,,5/7/1965,1,DI,0,6,IS,SHE
1,00-01534,Sorrento Ave,5/7/1965,1,DI,492,6,IS,SHE
1,00-01539,Sorrento Ave,5/7/1965,1,DI,304,4,IS,SHE
1,00-01541,,5/7/1965,1,DI,0,8,IS,SHE
1,00-01544,,5/7/1965,1,DI,0,12,IS,SHE
1,00-01545,,5/7/1965,1,DI,0,12,IS,SHE
1,00-01548,,5/7/1965,1,DI,0,6,IS,SHE
1,00-01552,,5/7/1965,1,DI,0,8,IS,SHE
1,00-01553,,9/9/1966,1,DI,0,8,IS,SHE
1,00-01555,,9/9/1966,1,DI,0,6,IS,SHE
1,00-01558,,5/7/1965,1,DI,0,12,IS,SHE
1,00-01558,,5/7/1965,1,DI,0,12,IS,SHE
1,00-01560,,3/24/1970,1,DI,0,12,IS,SHE
1,00-01562,,3/24/1970,1,DI,0,12,IS,SHE
1,00-01566,E Eisenhower Pkwy,3/24/1970,1,DI,10,12,IS,SHE
1,00-01568,,5/7/1965,1,DI,0,8,IS,SHE
1,00-01573,,5/7/1965,1,DI,0,6,IS,SHE
1,00-01578,,5/7/1965,1,DI,0,6,IS,SHE
1,00-01583,,3/1/1966,1,DI,0,6,IS,SHE
1,00-01585,,5/7/1965,1,DI,0,6,IS,SHE
1,00-01586,,5/7/1965,1,DI,0,6,IS,SHE
1,00-01585,,5/7/1965,1,DI,0,6,IS,SHE
1,00-01588,,1/13/1964,1,CI,62,6,IS,SHE
1,00-01588,,5/7/1965,1,DI,0,6,IS,SHE
1,00-01591,,1/13/1964,1,CI,63,4,IS,SHE
1,00-01592,,1/13/1964,1,CI,65,4,IS,SHE
1,00-01593,,1/13/1964,1,CI,28,4,IS,SHE
1,00-01594,,1/13/1964,1,CI,0,4,IS,SHE
1,00-01595,,1/13/1964,1,CI,0,4,IS,SHE
1,00-01596,,1/13/1964,1,CI,0,4,IS,SHE
1,00-01596,,1/13/1964,1,CI,137,4,IS,SHE
1,00-01598,,1/13/1964,1,CI,0,6,IS,SHE
1,00-01598,,1/13/1964,1,CI,0,6,IS,SHE
1,00-01590,Page Ave,1/13/1964,1,CI,466,6,IS,SHE
1,00-01602,,1/13/1964,1,CI,32,6,IS,SHE
1,00-01603,,1/13/1964,1,CI,0,8,IS,SHE
1,00-01621,,1/13/1964,1,CI,251,6,IS,SHE
1,00-01622,,1/13/1964,1,CI,90,2,IS,SHE
1,00-01627,,1/13/1964,1,CI,109,2,IS,SHE
1,00-01627,,1/13/1964,1,CI,17,2,IS,SHE
1,00-01629,,1/13/1964,1,CI,70,6,IS,SHE
1,00-01629,,1/13/1964,1,CI,265,6,IS,SHE
1,00-01631,,1/13/1964,1,CI,41,8,IS,SHE
1,00-01631,,1/13/1964,1,CI,5,8,IS,SHE
1,00-01633,,5/7/1965,1,DI,0,8,IS,SHE
1,00-01639,,5/7/1965,1,DI,0,8,IS,SHE
1,00-01640,,5/7/1965,1,DI,0,8,IS,SHE
1,00-01643,,5/7/1965,1,DI,0,8,IS,SHE
1,00-01644,,5/7/1965,1,DI,0,8,IS,SHE
1,00-01697,,1/13/1964,1,CI,0,8,IS,SHE
1,00-01644,,5/7/1965,1,DI,0,8,IS,SHE
1,00-01705,,5/7/1965,1,DI,0,6,IS,SHE
1,00-01705,Page Ave,5/7/1965,1,DI,0,6,IS,SHE
1,00-01760,,9/30/1995,1,DI,0,6,IS,SHE
1,00-01762,,9/30/1995,1,DI,0,6,IS,SHE
1,00-01763,,1/1/1960,1,AC,0,4,AB,SHE
1,00-01775,,9/30/1995,1,DI,0,6,IS,SHE
1,00-01775,,9/30/1995,1,DI,0,6,IS,SHE
1,00-01778,,1/1/1960,1,AC,0,4,AB,SHE
1,00-01793,,1/1/1950,1,CI,0,6,AB,SHE
1,00-01791,,1/1/1960,1,CI,0,6,AB,SHE
1,00-01795,,1/1/1960,1,CI,0,6,AB,SHE
1,00-01798,,1/1/1960,1,CI,0,6,AB,SHE
1,00-01800,,1/1/1960,1,CI,0,6,AB,SHE
1,00-01803,,1/1/1960,1,CI,0,6,AB,SHE
1,00-01807,,1/1/1960,1,CI,0,6,AB,SHE
1,00-01806,,1/1/1960,1,CI,0,6,AB,SHE
1,00-01809,,1/1/1960,1,CI,0,6,AB,SHE
1,00-01821,,1/1/1960,1,CI,0,6,AB,SHE
1,00-01833,,1/1/1960,1,CI,0,6,AB,SHE
1,00-01835,,1/1/1960,1,CI,0,6,AB,SHE
1,00-01847,,1/1/1960,1,CI,0,6,AB,SHE
1,00-01861,,1/1/1960,1,CI,0,6,AB,SHE
1,00-01858,,1/1/1960,1,CI,0,6,AB,SHE
1,00-01874,N Hickory Pl,6/3/1991,1,DI,92,6,IS,SHE
1,00-01875,N Hickory Pl,6/3/1991,1,DI,74,6,IS,SHE
1,00-01876,N Hickory Pl,6/3/1991,1,DI,49,6,IS,SHE
1,00-01877,N Hickory Pl,6/3/1991,1,DI,0,6,IS,SHE
1,00-01877,N Hickory Pl,6/3/1991,1,DI,0,6,IS,SHE
1,00-01879,N Hickory Pl,6/3/1991,1,DI,0,6,IS,SHE
1,00-01881,N Hickory Pl,6/3/1991,1,DI,19,6,IS,SHE
1,00-01883,,1/1/1960,1,CI,0,6,AB,SHE
1,00-01885,FERNWOOD ST,3/1/2006,1,DI,0,8,IS,SHE
1,00-01900,,9/30/1995,1,DI,0,6,IS,SHE
1,00-01905,,1/1/1960,1,AC,0,4,AB,SHE
1,00-01907,Packard St,10/1/1964,1,DI,49,6,IS,SHE
1,00-01920,,1/18/1959,2,CI,0,16,IS,SHE
1,00-01931,Gladstone Ave,5/28/1969,1,DI,354,6,IS,SHE
1,00-01952,Buhr Park/Cobblestone Farms,9/21/1988,1,DI,0,8,IS,SHE
1,00-01952,Buhr Park/Cobblestone Farms,9/21/1988,1,DI,0,8,IS,SHE
1,00-01954,Buhr Park/Cobblestone Farms,9/21/1988,1,DI,0,8,IS,SHE
1,00-01977,,1/1/1959,1,CI,0,6,IS,SHE
1,00-01977,,1/1/1959,1,CI,0,6,IS,SHE
1,00-01979,,1/1/1959,1,CI,0,6,IS,SHE
1,00-01985,,1/1/1959,1,CI,0,6,IS,SHE
1,00-01987,,1/1/1959,1,CI,0,6,IS,SHE
1,00-01990,,1/1/1959,1,CI,18,6,IS,SHE
1,00-01987,,1/1/1959,1,CI,0,6,IS,SHE
1,00-01992,,1/1/1959,1,CI,0,6,IS,SHE
1,00-01996,,1/1/1959,1,CI,27,6,IS,SHE
1,00-02000,Powell Ave,11/27/1968,1,DI,0,8,IS,SHE
1,00-02007,,1/21/1963,1,CI,0,6,IS,SHE
1,00-02021,,6/9/1980,1,DI,16,8,IS,SHE
1,00-02023,,8/19/1994,3,DI,0,6,IS,SHE
1,00-02010,Calumet Ave,1/21/1963,1,CI,444,4,IS,SHE
1,00-02032,Gladstone Ave,9/1/1964,1,DI,183,6,IS,SHE
1,00-02034,Columbia Ave,9/1/1964,1,DI,0,6,IS,SHE
1,00-02036,Gladstone Ave,9/1/1964,1,DI,0,6,IS,SHE
1,00-02036,Gladstone Ave,9/1/1964,1,DI,0,6,IS,SHE
1,00-02031,Ember Way,6/8/1988,1,DI,0,8,IS,SHE
1,00-02046,Ember Way,6/8/1988,1,DI,0,8,IS,SHE
1,00-02047,Ember Way,6/8/1988,1,DI,0,8,IS,SHE
1,00-02048,Ember Way,6/8/1988,1,DI,0,8,IS,SHE
1,00-02049,Ember Way,6/8/1988,1,DI,0,8,IS,SHE
1,00-02050,Packard St,10/1/1964,1,DI,0,12,IS,SHE
1,00-02050,Packard St,10/1/1964,1,DI,0,12,IS,SHE
1,00-02052,Packard St,10/1/1964,1,DI,0,12,IS,SHE
1,00-02053,Packard St,10/1/1964,1,DI,0,12,IS,SHE
1,00-02105,Boardwalk Dr,11/12/1974,1,DI,0,12,IS,SHE
1,00-02123,Eisenhower Pkwy,9/4/1973,2,DI,33,16,IS,SHE
1,00-02123,Eisenhower Pkwy,9/4/1973,2,DI,0,16,IS,SHE
1,00-02127,Eisenhower Pkwy,9/4/1973,2,DI,21,16,IS,SHE
1,00-02128,Eisenhower Pkwy,9/4/1973,2,DI,48,16,IS,SHE
1,00-02129,Eisenhower Pkwy,9/4/1973,2,DI,0,16,IS,SHE
1,00-02164,E Oakbrook Dr,6/19/1997,1,DI,5,8,IS,SHE
1,00-02165,E Oakbrook Dr,6/19/1997,1,DI,4,8,IS,SHE
1,00-02165,E Oakbrook Dr,6/19/1997,1,DI,40,8,IS,SHE
1,00-02184,Boardwalk Dr,11/12/1974,1,DI,0,12,IS,SHE
1,00-02185,Boardwalk Dr,11/12/1974,1,DI,0,12,IS,SHE
1,00-02184,Boardwalk Dr,11/12/1974,1,DI,0,12,IS,SHE
1,00-02185,Boardwalk Dr,11/12/1974,1,DI,0,12,IS,SHE
1,00-02189,Boardwalk Dr,11/12/1974,1,DI,0,12,IS,SHE
1,00-02190,Boardwalk Dr,11/12/1974,1,DI,0,12,IS,SHE
1,00-02190,Boardwalk Dr,11/12/1974,1,DI,0,12,IS,SHE
1,00-02192,Boardwalk Dr,11/12/1974,1,DI,0,12,IS,SHE
1,00-02195,Boardwalk Dr,11/12/1974,1,DI,0,12,IS,SHE
1,00-02212,2459 S Industrial,3/2/1989,1,DI,12,8,IS,SHE
1,00-02213,,1/1/1980,1,DI,0,8,AB,SHE
1,00-02214,2459 S Industrial,3/2/1989,1,DI,7,8,IS,SHE
1,00-02231,2453 S Industrial Hwy,11/4/1986,1,DI,55,8,IS,SHE
1,00-02234,2453 S Industrial Hwy,11/4/1986,1,DI,22,8,IS,SHE
1,00-02207,2453 S Industrial Hwy,11/4/1986,1,DI,16,8,IS,SHE
1,00-02277,Eisenhower Corporate Park,9/27/1988,1,DI,69,8,IS,SHE
1,00-02280,Eisenhower Corporate Park,9/27/1988,1,DI,75,10,IS,SHE
1,00-02293,S Industrial Hwy,9/4/1973,2,DI,197,16,IS,SHE
1,00-02195,Boardwalk Dr,11/12/1974,1,DI,0,12,IS,SHE
1,00-02327,2875 Boardwalk,10/25/1976,1,DI,5,12,IS,SHE
1,00-02327,2775 Boardwalk,11/16/1978,1,DI,26,12,IS,SHE
1,00-02340,2875 Boardwalk,10/25/1976,1,DI,0,12,IS,SHE
1,00-02340,2875 Boardwalk,10/25/1976,1,DI,285,12,IS,SHE
1,00-02347,,9/29/1960,2,CI,226,12,IS,SHE
1,00-02360,,11/12/1974,1,DI,14,8,IS,SHE
1,00-02361,,11/12/1974,3,DI,0,6,IS,SHE
1,00-02128,Eisenhower Pkwy,9/4/1973,2,DI,509,16,IS,SHE
1,00-02129,Eisenhower Pkwy,9/4/1973,2,DI,0,16,IS,SHE
1,00-02366,Eisenhower Pkwy,9/4/1973,2,DI,0,16,IS,SHE
1,00-01128,,1/1/1950,1,CI,0,8,AB,SHE
1,00-01097,,1/1/1960,1,DI,0,8,AB,SHE
1,00-01054,,1/1/1960,1,DI,0,8,AB,SHE
1,00-02394,,1/1/1950,1,AC,0,6,AB,SHE
1,00-02396,2790 Packard Road,10/19/1979,1,DI,0,8,IS,SHE
1,00-02397,2790 Packard Road,10/19/1979,1,DI,0,8,IS,SHE
1,00-02400,,8/23/1967,2,DI,0,16,IS,SHE
1,00-00206,,9/9/1966,1,DI,0,6,IS,SHE
1,00-02406,,9/9/1966,1,DI,0,6,IS,SHE
1,00-02408,,9/9/1966,1,DI,0,8,IS,SHE
1,00-01621,,1/13/1964,1,CI,16,6,IS,SHE
1,00-02416,,1/13/1964,1,CI,48,6,IS,SHE
1,00-02418,Packard St,10/1/1964,2,DI,0,16,IS,SHE
1,00-02422,Packard St,10/1/1964,1,DI,0,12,IS,SHE
1,00-00856,2790 Packard Road,10/19/1979,1,DI,0,8,IS,SHE
1,00-02427,,1/18/1959,1,CI,0,12,IS,SHE
1,00-02428,Gladstone Ave,9/1/1964,1,DI,0,6,IS,SHE
1,00-02432,Powell Ave,11/27/1968,1,DI,0,8,IS,SHE
1,00-02432,Powell Ave,11/27/1968,1,DI,0,8,IS,SHE
1,00-00778,,1/1/1950,1,CI,0,6,IS,SHE
1,00-01996,,1/1/1950,1,CI,0,6,IS,SHE
1,00-02441,Platt Rd,8/17/1994,1,DI,0,12,IS,SHE
1,00-02448,,1/1/1960,1,AC,0,4,AB,SHE
1,00-00828,,6/20/1961,2,CI,0,20,IS,SHE
1,00-02450,,6/20/1961,1,DI,0,6,IS,SHE
1,00-02469,,1/1/1940,1,CI,0,2,AB,GRA
1,00-02470,,1/1/1940,1,CI,0,2,AB,GRA
1,00-02475,Huron View Blvd,4/30/1965,2,DI,0,16,IS,NEH
1,00-02477,Huron View Blvd,7/29/1964,2,DI,0,16,IS,NEH
1,00-02478,,1/1/1960,2,DI,0,16,IS,NEH
1,00-02501,,1/1/1920,1,CI,9,6,IS,GRA
1,00-02515,,1/1/1990,2,DI,0,20,IS,NEH
1,00-02516,,1/1/1990,2,DI,0,20,IS,NEH
1,00-02517,,1/1/1970,2,DI,70.4,20,IS,NEH
1,00-02535,Huron View Blvd,4/30/1965,2,DI,13,16,IS,NEH
1,00-02535,Huron View Blvd,4/30/1965,2,DI,5,16,IS,NEH
1,00-02539,,11/13/1969,2,DI,52,16,IS,NEH
1,00-02543,Research Dr,5/2/1986,1,DI,19,8,IS,NEH
1,00-02545,Huron View Blvd,4/30/1965,2,DI,124.4,16,IS,NEH
1,00-02549,Huron View Blvd,4/30/1965,2,DI,0,16,IS,NEH
1,00-02550,Huron View Blvd,7/29/1964,2,DI,0,20,IS,NEH
1,00-02566,,1/1/1940,1,CI,28,6,IS,GRA
1,00-02567,,1/1/1940,1,CI,29,6,IS,GRA
1,00-02568,,1/1/1940,1,CI,711,6,IS,GRA
1,00-02575,,1/1/1930,1,CI,19,6,IS,GRA
1,00-02580,,1/1/1920,1,CI,9,6,IS,GRA
1,00-02581,,1/1/1920,1,CI,11,6,IS,GRA
1,00-02582,,1/1/1920,1,CI,19,6,IS,GRA
1,00-02583,,1/1/1920,1,CI,64,6,IS,GRA
1,00-02586,,1/1/1920,1,CI,43,6,IS,GRA
1,00-02587,,1/1/1920,1,CI,49,6,IS,GRA
1,00-02591,,1/1/1903,1,CI,0,6,IS,WH
1,00-02592,,1/1/1903,1,CI,0,6,IS,WH
1,00-02593,,1/1/1903,1,CI,0,6,IS,WH
1,00-02594,,1/1/1960,1,DI,0,6,IS,WH
1,00-02598,Jackson Ave,1/1/1910,1,CI,371.5,6,IS,WH
1,00-02600,,1/1/1920,1,CI,0,6,IS,WH
1,00-02601,,1/1/1903,1,CI,0,6,IS,WH
1,00-02602,Jackson Ave,1/1/1903,1,CI,245.9,6,IS,WH
1,00-02606,,1/1/1930,1,CI,34,6,IS,GRA
1,00-02606,,1/1/1930,1,CI,9,6,IS,GRA
1,00-02608,,1/1/1920,1,CI,269,6,IS,GRA
1,00-02613,,1/1/1920,1,CI,9,6,IS,GRA
1,00-02615,,1/1/1920,1,CI,8,6,IS,GRA
1,00-02617,,1/1/1920,1,CI,34,6,IS,WH
1,00-02620,,1/1/1930,1,CI,18,6,IS,WH
1,00-02622,,1/1/1920,1,CI,3,6,IS,WH
1,00-02623,,1/1/1920,1,CI,100,6,IS,WH
1,00-02624,,1/1/1920,1,CI,34,6,IS,WH
1,00-02631,Grandview Dr,8/26/1963,1,DI,0,6,IS,WH
1,00-02634,,1/1/1910,1,CI,0,6,IS,WH
1,00-02635,Grandview Dr,8/26/1963,1,CI,0,6,IS,WH
1,00-02635,Grandview Dr,8/26/1963,1,CI,0,6,IS,WH
1,00-02593,,1/1/1903,1,CI,0,6,IS,WH
1,00-02639,N Revena Blvd,1/1/1960,1,DI,14.5,6,IS,WH
